"data_evento","end","geometry","meteo","recettore","start","uid"
"2019-08-12 00:00:00","2019-08-12 01:30:00","POLYGON ((10.33522051396718 43.59309756593851, 10.33479772995381 43.58959754319795, 10.33143602988231 43.58835690245518, 10.3301086904108 43.5871263438971, 10.33108519504776 43.58448657486537, 10.32890493805428 43.58333914417329, 10.32501524222431 43.58658032132175, 10.32128407659344 43.5899176714238, 10.31641670318833 43.59356822494247, 10.3131708158342 43.59617903124535, 10.30820939436043 43.59465381023454, 10.30332449353716 43.5930040741126, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30352631873341 43.59277737840497, 10.3083659385358 43.5944089348996, 10.31331553792896 43.59593034305933, 10.31614105062496 43.59338720031029, 10.32101730008402 43.58972976517143, 10.32472695832368 43.58641003643731, 10.32862502544579 43.58316164550542, 10.3313030207038 43.58426785830343, 10.33046741732259 43.58719646084654, 10.33172836310444 43.5881902971949, 10.33496590095978 43.58935677935384, 10.33559059651189 43.59307394859764, 10.33522051396718 43.59309756593851))","eni","R1","2019-08-11 23:30:00",15
"2019-08-12 00:00:00","2019-08-12 01:40:00","POLYGON ((10.34021403214625 43.59134415520788, 10.33685233207475 43.59010355046756, 10.33552499260324 43.58887302761851, 10.3365014972402 43.58623333518639, 10.33432124024672 43.58508593778878, 10.33043154441675 43.5883270208877, 10.32670037878588 43.59166427414371, 10.32183300538077 43.59531472172075, 10.31858711802664 43.59792545225188, 10.31362569655286 43.59640027550704, 10.30874079572959 43.59475058726343, 10.30422045219243 43.59262452485267, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30437109995615 43.59237770513048, 10.30894262679139 43.59452389163887, 10.31378224528159 43.59615540025597, 10.31873184433173 43.59767676414973, 10.32155734482002 43.59513369716457, 10.32643359453512 43.59147636796895, 10.33014325215638 43.58815673607661, 10.33404131951973 43.5849084391961, 10.33671932922381 43.58601461870684, 10.33588372989323 43.5889431445331, 10.33714467377307 43.5899369452794, 10.3403822080425 43.59110339144761, 10.34021403214625 43.59134415520788))","eni","R1","2019-08-11 23:40:00",16
"2019-08-12 00:00:00","2019-08-12 01:50:00","POLYGON ((10.33913729803192 43.59275201415194, 10.33780995856041 43.59152154545115, 10.33878646319737 43.58888196917263, 10.33660620620389 43.58773462226186, 10.33271651037391 43.59097556274658, 10.32898534474305 43.59431266914785, 10.32411797133793 43.59796295607786, 10.32087208398381 43.6005735717107, 10.31591066251003 43.59904846208957, 10.31102576168676 43.59739884644738, 10.3065054181496 43.59527287759962, 10.30108911595717 43.59352637960686, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30140385718529 43.59338292580505, 10.30665607255821 43.59502605800463, 10.31122760164359 43.59717215094878, 10.31606721814386 43.59880358696569, 10.32101681667382 43.60032488373574, 10.32384229864928 43.59778193163693, 10.32871854875267 43.59412476309078, 10.33242820543613 43.59080527804666, 10.33632627316534 43.5875571237832, 10.33900430477665 43.588663252818, 10.33816871158879 43.59159166231287, 10.33942965258426 43.59258540907314, 10.33913729803192 43.59275201415194))","eni","R1","2019-08-11 23:50:00",17
"2019-08-12 00:00:00","2019-08-12 02:00:00","POLYGON ((10.34277138003418 43.5930468458489, 10.34374788467114 43.59040733646663, 10.34156762767766 43.5892600186327, 10.33767793184768 43.59250087698175, 10.33394676621682 43.5958378988051, 10.32907939281171 43.5994880932138, 10.32583350545758 43.60209864267335, 10.32087208398381 43.60057357171072, 10.31598718316054 43.59892399788179, 10.31146683962338 43.59679808291971, 10.30605053743095 43.59505162919283, 10.30376557147378 43.59240326670904, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30391028446706 43.59215457834168, 10.30636528662406 43.59490817544772, 10.31161749785925 43.59655126339797, 10.31618902824061 43.59869730245573, 10.32102864359476 43.60032869666008, 10.32597824182511 43.60184995477164, 10.32880371313775 43.59930706883923, 10.33367996346478 43.59564999281581, 10.33738961960812 43.59233059234587, 10.34128768754804 43.5890825202197, 10.34396573177722 43.59018862018396, 10.34313014212738 43.59311696268016, 10.34277138003418 43.5930468458489))","eni","R1","2019-08-12 00:00:00",18
"2019-08-12 00:00:00","2019-08-12 02:10:00","POLYGON ((10.34735595002108 43.59120628979952, 10.3451756930276 43.5900589871957, 10.34128599719763 43.593299802523, 10.33755483156676 43.59663678004538, 10.33268745816165 43.60028692599242, 10.32944157080752 43.60289744079117, 10.32448014933375 43.60137239007744, 10.31959524851048 43.59972283814984, 10.31507490497332 43.59759695141247, 10.30965860278089 43.59585052087155, 10.30737363682372 43.59320219354608, 10.30241221534994 43.59167689708559, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30252047248926 43.59141859948424, 10.30751835174267 43.59295350521708, 10.30997335614614 43.59570706715613, 10.31522556521394 43.59735013192909, 10.31979709627415 43.59949614276178, 10.32463671102795 43.60112751506517, 10.32958630910137 43.60264875292782, 10.33241177482872 43.60010590165262, 10.3372880252729 43.59644887409158, 10.34099768113331 43.59312951792067, 10.34489574918361 43.58988148881708, 10.34757380002216 43.59098757355453, 10.34735595002108 43.59120628979952))","eni","R1","2019-08-12 00:10:00",19
"2019-08-12 00:00:00","2019-08-12 02:20:00","POLYGON ((10.34524153963409 43.59279120590542, 10.34135184380411 43.59603187410722, 10.33762067817325 43.59936870012942, 10.33275330476814 43.60301868034773, 10.32950741741401 43.6056290766136, 10.32454599594023 43.6041040951469, 10.31966109511696 43.60245461811732, 10.3151407515798 43.60032882790262, 10.30972444938737 43.59858247665294, 10.3074394834302 43.59593426956167, 10.30247806195642 43.59440904234705, 10.29886999660648 43.59361013153155, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.29924144916672 43.59360540172831, 10.30258632402452 43.59415074487656, 10.3075842049349 43.5956855813639, 10.31003921702131 43.59843902303908, 10.31529141867666 43.60008200855044, 10.31986295205856 43.60222792285919, 10.32470256475915 43.60385922026583, 10.32965216229584 43.60538038888146, 10.33247760892157 43.6028376561268, 10.3373538597664 43.59918079429702, 10.34106351465917 43.59586158961958, 10.34496158308697 43.59261370764442, 10.34524153963409 43.59279120590542))","eni","R1","2019-08-12 00:20:00",20
"2019-08-12 00:00:00","2019-08-12 02:30:00","POLYGON ((10.3447712743804 43.59718663603836, 10.34104010874953 43.60052339802386, 10.33617273534442 43.60417330819127, 10.33292684799029 43.60678365435523, 10.32796542651652 43.60525870215815, 10.32308052569325 43.60360925678674, 10.31856018215609 43.60148350737062, 10.31314387996366 43.59973718963608, 10.31085891400649 43.59708903336588, 10.30589749253271 43.59556383542041, 10.30228942718277 43.59476493993567, 10.30222358057629 43.59203281083192, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30238012089354 43.59178793637564, 10.30266088684603 43.59476021013401, 10.30600575668427 43.59530553800523, 10.31100363829506 43.59684034522358, 10.31345865362912 43.59959373606515, 10.31871085215116 43.6012366880739, 10.32328238651445 43.60338256158352, 10.32812199834714 43.60501382733253, 10.33307159565694 43.60653496667854, 10.3358970342082 43.60399228402059, 10.34077328522238 43.60033549224276, 10.34448293970614 43.59701635159921, 10.3447712743804 43.59718663603836))","eni","R1","2019-08-12 00:30:00",21
"2019-08-12 00:00:00","2019-08-12 02:40:00","POLYGON ((10.34204648822883 43.6008031518628, 10.33717911482372 43.60445304505844, 10.33393322746959 43.6070633790838, 10.32897180599581 43.60553843397809, 10.32408690517254 43.60388899627677, 10.31956656163538 43.60176325674524, 10.31415025944295 43.60001694713066, 10.31186529348578 43.59736880317327, 10.30690387201201 43.59584361231907, 10.30329580666206 43.59504472054864, 10.30322996005558 43.59231260414696, 10.29981052947929 43.59115774868396, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.29994324948253 43.59090555183418, 10.30338650110222 43.59206772970411, 10.30366726804626 43.59503999074736, 10.30701213666835 43.59558531491728, 10.31201001844885 43.5971201150444, 10.31446503456976 43.59987349357012, 10.31971723233264 43.60151643746195, 10.32428876693372 43.60366230108686, 10.32912837855612 43.60529355916591, 10.33407797581095 43.60681469142055, 10.3369034124059 43.60427202089994, 10.34177966346111 43.60061524609413, 10.34204648822883 43.6008031518628))","eni","R1","2019-08-12 00:40:00",22
"2019-08-12 00:00:00","2019-08-12 02:50:00","POLYGON ((10.33984783364829 43.60418145377452, 10.33660194629416 43.606791799585, 10.33164052482039 43.60526684759439, 10.32675562399712 43.60361740244633, 10.32223528045996 43.60149165331804, 10.31681897826753 43.59974533581993, 10.31453401231036 43.59709717990825, 10.30957259083658 43.59557198216928, 10.30596452548664 43.59477308679271, 10.30589867888016 43.59204095805881, 10.30247924830387 43.5908860973832, 10.30147286882458 43.59060629743635, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.3014213402114 43.59033889091814, 10.30261196770651 43.5906339005204, 10.30605521921865 43.59179608360289, 10.30633598520001 43.59476835699106, 10.30968085500283 43.59531368475448, 10.31467873661858 43.59684849176634, 10.31713375197555 43.59960188224932, 10.32238595047547 43.6012448340217, 10.32695748484569 43.60339070724349, 10.33179709667225 43.60502197276916, 10.33674669398046 43.60654311190869, 10.33957213247476 43.60400042960419, 10.33984783364829 43.60418145377452))","eni","R1","2019-08-12 00:50:00",23
"2019-08-12 00:00:00","2019-08-12 03:00:00","POLYGON ((10.34142627507677 43.60642464322541, 10.336464853603 43.60489968192699, 10.33157995277972 43.60325022671152, 10.32705960924257 43.60112446460916, 10.32164330705013 43.59937813645315, 10.31935834109296 43.59672996438023, 10.31439691961919 43.59520475733357, 10.31078885426925 43.59440585708176, 10.31072300766277 43.59167371167569, 10.30730357708648 43.59051884395308, 10.30629719760718 43.59023904229889, 10.30362847878261 43.59051069652014, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.3035897722133 43.59024214950994, 10.30624566930953 43.5899716357632, 10.30743629567717 43.59026664707262, 10.31087954704392 43.59142883720214, 10.3111603117238 43.59440112727961, 10.31450518312289 43.59494645990119, 10.31950306451589 43.59648127622067, 10.32195807884008 43.59923468286888, 10.32721027833643 43.60087764529518, 10.33178181239456 43.60302353149122, 10.33662142449712 43.60465480708413, 10.34157102187747 43.60617595553148, 10.34142627507677 43.60642464322541))","eni","R1","2019-08-12 01:00:00",24
"2019-08-12 00:00:00","2019-08-12 03:10:00","POLYGON ((10.34129729698857 43.60459353779608, 10.3364123961653 43.60294407418643, 10.33189205262814 43.60081830126632, 10.3264757504357 43.59907196422375, 10.32419078447854 43.5964237786756, 10.31922936300476 43.59489856386823, 10.31562129765482 43.59409965955146, 10.31555545104834 43.59136750024413, 10.31213602047205 43.59021262664572, 10.31112964099276 43.58993282356797, 10.30846092216818 43.59020447917134, 10.30363659338557 43.59057173451971, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30360431840828 43.59030273882833, 10.30842221579654 43.5899359321466, 10.31107811295819 43.58966541701772, 10.31226873838574 43.58996042975055, 10.31571198963127 43.59112262575587, 10.315992753226 43.5940949297489, 10.31933762595603 43.59464026642118, 10.32433550716331 43.59617509050135, 10.32679052062639 43.59892851062808, 10.33204272095354 43.60057148193766, 10.33661425475145 43.60271737895157, 10.34145386708414 43.6043486629385, 10.34129729698857 43.60459353779608))","eni","R1","2019-08-12 01:10:00",25
"2019-08-12 00:00:00","2019-08-12 03:20:00","POLYGON ((10.3401646518851 43.6026584900567, 10.33564430834794 43.60053270704566, 10.3302280061555 43.5987863617136, 10.32794304019834 43.5961381635956, 10.32298161872456 43.59461294154895, 10.31937355337462 43.59381403344032, 10.31930770676814 43.59108186116574, 10.31588827619185 43.58992698208633, 10.31488189671256 43.58964717768066, 10.31221317788798 43.58991883457328, 10.30738884910538 43.59028609166462, 10.3025564057198 43.59059230859822, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30251770148132 43.5903237614104, 10.30735657428184 43.59001709595967, 10.31217447170073 43.58965028753495, 10.31483036892339 43.58937977111683, 10.31602099347404 43.58967478517744, 10.3194642446065 43.59083698666375, 10.31974500718899 43.59380930363737, 10.32308988116052 43.59435464408822, 10.32808776219457 43.59588947540762, 10.33054277485439 43.59864290810732, 10.33579497595652 43.60028588770327, 10.34036650951169 43.60243179480826, 10.3401646518851 43.6026584900567))","eni","R1","2019-08-12 01:20:00",26
"2019-08-12 00:00:00","2019-08-12 03:30:00","POLYGON ((10.3391327195375 43.60236806123669, 10.33371641734507 43.60062176917721, 10.3314314513879 43.59797365183972, 10.32647002991412 43.59644847631661, 10.32286196456418 43.5956495925764, 10.32279611795771 43.59291750363622, 10.31937668738142 43.59176265978068, 10.31837030790212 43.59148286390894, 10.31570158907755 43.59175451251613, 10.31087726029494 43.59212175840619, 10.30604481690937 43.59242796600016, 10.30229256118956 43.59271359868983, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30251041427823 43.59249488126654, 10.30600611148603 43.59215941889956, 10.31084498448323 43.59185276278841, 10.31566288170531 43.59148596556503, 10.31831877853582 43.59121545743243, 10.31950940872209 43.59151046295998, 10.32295266058125 43.59267262922243, 10.32323342966906 43.59564486277594, 10.32657829566182 43.59619017894379, 10.33157617780921 43.59772496373991, 10.3340311956313 43.60047831563916, 10.3392833917529 43.60212124198245, 10.3391327195375 43.60236806123669))","eni","R1","2019-08-12 01:30:00",27
"2019-08-12 00:00:00","2019-08-12 03:40:00","POLYGON ((10.33595062871267 43.60171307108354, 10.3336656627555 43.59906500177806, 10.32870424128173 43.59753985391777, 10.32509617593179 43.59674098466697, 10.32503032932531 43.59400894527732, 10.32161089874902 43.59285412236586, 10.32060451926973 43.59257433156839, 10.31793580044515 43.59284597524907, 10.31311147166254 43.59321321447887, 10.30827902827697 43.59351941651949, 10.30452677255717 43.59380504402893, 10.30103836136761 43.59196942862982, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30124559249384 43.59174532593123, 10.30474462960107 43.5935863266571, 10.30824032214909 43.59325086947074, 10.31307919526324 43.59294421891293, 10.31789709236829 43.59257742834983, 10.32055298896562 43.5923069251438, 10.32174362250297 43.59260192559758, 10.32518687479426 43.59376407091597, 10.32546764775032 43.59673625486799, 10.32881250899867 43.59728155659722, 10.33381039180808 43.59881631373065, 10.33626541269981 43.60156961758606, 10.33595062871267 43.60171307108354))","eni","R1","2019-08-12 01:40:00",28
"2019-08-12 00:00:00","2019-08-12 03:50:00","POLYGON ((10.33317688896457 43.604126677371, 10.32821546749079 43.60260165781801, 10.32460740214085 43.60180285577289, 10.32454155553437 43.59907104621136, 10.32112212495809 43.59791632044391, 10.32011574547879 43.59763655318222, 10.31744702665421 43.59790817401245, 10.31262269787161 43.59827538235022, 10.30779025448604 43.59858155863308, 10.30403799876623 43.59886716211537, 10.30054958757667 43.59703170112719, 10.29831537620906 43.59594031430947, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.29868598875901 43.59595921615397, 10.30075683615891 43.59680759866892, 10.30425587415744 43.59864844498219, 10.30775154508994 43.59831301182484, 10.3125904187466 43.59800638702467, 10.3174083153088 43.59763962735375, 10.32006421082446 43.59736914699845, 10.32125485990662 43.59766412391885, 10.32469811420238 43.59882617209323, 10.32497890510221 43.60179812598079, 10.32832374434254 43.6023433607399, 10.3333216302229 43.6038779895667, 10.33317688896457 43.604126677371))","eni","R1","2019-08-12 01:50:00",29
"2019-08-12 00:00:00","2019-08-12 04:00:00","POLYGON ((10.33262148463406 43.60547439645766, 10.32901341928412 43.60467563255673, 10.32894757267764 43.60194395343962, 10.32552814210135 43.60078928280859, 10.32452176262206 43.60050952890519, 10.32185304379748 43.60078113676611, 10.31702871501488 43.60114832757037, 10.3121962716293 43.6014544892338, 10.3084440159095 43.60174007907889, 10.30495560471994 43.59990470573033, 10.30272139335233 43.59881337102276, 10.30321016714327 43.59375124841101, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30345826321343 43.5935502652861, 10.30309202353677 43.59883227285138, 10.30516286321107 43.59968060340847, 10.30866190171552 43.60152136208116, 10.31215756037802 43.60118594256206, 10.31699643434262 43.60087933238123, 10.32181433059668 43.60051259024389, 10.32447022549833 43.60024212285809, 10.32566088340448 43.60053708642155, 10.32910413883808 43.60169907945951, 10.32938493992366 43.60467090276856, 10.33272976667116 43.60521609951712, 10.33262148463406 43.60547439645766))","eni","R1","2019-08-12 02:00:00",30
